order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status,delivery_category,high_value_order,age_group
279,5/19/2024,32,Fast Food,1057.25,10.55,71,UPI,3.4,Delivered,Slow,Yes,26-35
280,11/1/2024,63,Italian,541.06,7.84,15,Wallet,4.1,Delayed,Fast,No,50+
281,6/13/2024,52,Indian,187.50,2.02,57,UPI,2.8,Delivered,Medium,No,50+
282,11/7/2024,55,Indian,255.32,13.00,42,Cash,5.0,Delayed,Medium,No,50+
283,8/27/2024,43,Indian,720.68,5.75,58,UPI,3.4,Delivered,Medium,No,36-50
284,5/1/2024,63,Cafe,536.73,3.75,36,Cash,3.0,Delayed,Medium,No,50+
285,4/5/2024,23,Italian,828.72,11.29,52,Wallet,3.6,Cancelled,Medium,Yes,18-25
286,11/17/2024,42,Indian,794.99,3.54,80,Card,4.2,Delayed,Slow,No,36-50
287,9/14/2024,44,Fast Food,740.93,0.95,32,Card,4.2,Cancelled,Medium,No,36-50
288,7/15/2024,32,Bakery,418.99,1.72,54,Cash,4.2,Delayed,Medium,No,26-35
289,6/24/2024,28,Cafe,919.19,11.53,52,Card,3.7,Delayed,Medium,Yes,26-35
290,2/15/2024,57,Bakery,1033.23,11.04,38,UPI,4.7,Cancelled,Medium,Yes,50+
291,5/12/2024,28,Cafe,610.36,7.61,32,UPI,3.0,Cancelled,Medium,No,26-35
292,7/11/2024,38,Indian,315.72,5.19,83,Wallet,3.5,Delivered,Slow,No,36-50
293,8/28/2024,62,Cafe,796.34,10.41,50,Wallet,3.1,Delayed,Medium,No,50+
294,8/22/2024,42,Fast Food,701.89,7.46,26,Card,3.7,Delivered,Fast,No,36-50
295,11/30/2024,41,Italian,972.46,12.81,45,UPI,4.5,Delayed,Medium,Yes,36-50
296,4/21/2024,23,Bakery,1029.92,4.74,48,Cash,5.0,Cancelled,Medium,Yes,18-25
297,9/29/2024,60,Fast Food,1026.62,3.12,48,Card,4.1,Delayed,Medium,Yes,50+
298,10/29/2024,23,Indian,971.66,9.84,87,Wallet,3.7,Delayed,Slow,Yes,18-25
299,12/19/2024,18,Fast Food,939.78,4.78,38,Cash,4.8,Delayed,Medium,Yes,18-25
300,4/18/2024,42,Italian,209.02,0.64,88,Cash,3.5,Delayed,Slow,No,36-50
301,3/9/2024,63,Italian,969.33,7.05,76,Wallet,2.7,Cancelled,Slow,Yes,50+
302,7/22/2024,55,Indian,395.70,10.00,57,Cash,4.2,Cancelled,Medium,No,50+
303,2/29/2024,55,Cafe,269.55,14.39,36,UPI,3.5,Delayed,Medium,No,50+
304,4/15/2024,38,Italian,981.93,8.88,19,Card,3.0,Cancelled,Fast,Yes,36-50
305,10/21/2024,56,Bakery,470.29,7.73,53,Card,4.0,Cancelled,Medium,No,50+
306,12/9/2024,28,Chinese,1033.49,5.24,88,Cash,3.2,Delivered,Slow,Yes,26-35
307,2/15/2024,25,Cafe,726.52,6.34,55,Wallet,3.8,Cancelled,Medium,No,18-25
308,2/21/2024,47,Italian,997.41,13.61,57,UPI,2.8,Delayed,Medium,Yes,36-50
309,10/17/2024,42,Indian,350.56,5.70,39,UPI,3.2,Delivered,Medium,No,36-50
310,4/8/2024,61,Indian,1041.46,2.71,26,Wallet,2.5,Delivered,Fast,Yes,50+
311,1/8/2024,63,Chinese,361.86,14.43,29,UPI,3.2,Delivered,Fast,No,50+
312,4/25/2024,51,Bakery,882.01,0.73,79,Card,3.3,Delivered,Slow,Yes,50+
313,5/30/2024,39,Fast Food,624.41,14.73,71,Wallet,3.9,Cancelled,Slow,No,36-50
314,12/12/2024,36,Cafe,1167.91,13.94,87,UPI,4.0,Delivered,Slow,Yes,36-50
315,10/17/2024,28,Indian,782.69,14.96,35,Cash,4.5,Delivered,Medium,No,26-35
316,4/26/2024,35,Fast Food,325.93,1.05,70,Cash,4.4,Delayed,Slow,No,26-35
317,10/2/2024,30,Bakery,947.45,4.08,38,Card,3.5,Cancelled,Medium,Yes,26-35
318,6/2/2024,37,Fast Food,474.63,0.77,87,Cash,3.4,Delivered,Slow,No,36-50
319,2/22/2024,61,Italian,696.79,7.38,88,Cash,3.1,Cancelled,Slow,No,50+
320,9/10/2024,64,Cafe,730.29,1.88,49,Cash,2.5,Delayed,Medium,No,50+
321,1/24/2024,54,Bakery,301.33,12.26,17,Wallet,3.2,Cancelled,Fast,No,50+
322,4/14/2024,50,Fast Food,648.68,9.33,90,Wallet,4.7,Delayed,Slow,No,36-50
323,2/6/2024,39,Fast Food,521.54,6.88,78,UPI,4.6,Delivered,Slow,No,36-50
324,4/11/2024,55,Indian,365.05,13.05,34,UPI,3.5,Cancelled,Medium,No,50+
325,8/13/2024,29,Chinese,363.12,9.14,45,Card,4.8,Delivered,Medium,No,26-35
326,12/28/2024,40,Indian,1007.11,5.47,19,Card,3.1,Cancelled,Fast,Yes,36-50
327,2/7/2024,54,Indian,219.05,3.62,72,Wallet,4.6,Delivered,Slow,No,50+
328,10/1/2024,24,Fast Food,320.51,1.28,33,Card,4.9,Delayed,Medium,No,18-25
329,2/10/2024,19,Bakery,569.28,3.69,20,Card,3.6,Cancelled,Fast,No,18-25
330,12/4/2024,56,Bakery,1114.83,2.82,79,Card,4.8,Delayed,Slow,Yes,50+
331,6/5/2024,49,Italian,766.46,7.37,19,UPI,4.2,Delayed,Fast,No,36-50
332,7/11/2024,64,Chinese,514.27,10.33,56,UPI,3.1,Delivered,Medium,No,50+
333,8/30/2024,27,Bakery,791.73,4.85,50,Cash,3.6,Cancelled,Medium,No,26-35
334,6/26/2024,44,Chinese,269.71,8.62,85,Cash,4.6,Delayed,Slow,No,36-50
335,5/6/2024,61,Chinese,948.16,4.83,64,Cash,3.7,Delivered,Slow,Yes,50+
336,4/30/2024,29,Italian,1152.86,8.39,41,Card,4.3,Delivered,Medium,Yes,26-35
337,6/15/2024,28,Indian,159.32,4.79,90,Card,4.3,Cancelled,Slow,No,26-35
338,5/16/2024,46,Bakery,774.45,5.27,29,Card,4.9,Delivered,Fast,No,36-50
339,7/13/2024,25,Italian,1139.77,5.27,54,Cash,4.1,Delivered,Medium,Yes,18-25
340,1/22/2024,65,Fast Food,332.43,1.89,59,UPI,4.7,Delivered,Medium,No,50+
341,7/22/2024,46,Italian,238.65,1.63,41,UPI,3.5,Delivered,Medium,No,36-50
342,3/18/2024,24,Chinese,450.29,9.25,82,UPI,4.7,Delayed,Slow,No,18-25
343,1/11/2024,56,Fast Food,489.40,1.57,48,UPI,2.8,Cancelled,Medium,No,50+
344,7/19/2024,44,Fast Food,777.81,14.96,41,Cash,3.7,Cancelled,Medium,No,36-50
345,6/18/2024,55,Bakery,1051.74,5.51,82,Wallet,2.8,Delivered,Slow,Yes,50+
346,7/20/2024,59,Chinese,848.21,1.56,89,Card,3.7,Delivered,Slow,Yes,50+
347,10/16/2024,24,Italian,444.42,11.95,69,Wallet,3.3,Cancelled,Slow,No,18-25
348,2/21/2024,58,Fast Food,597.40,8.94,81,Wallet,3.1,Delivered,Slow,No,50+
349,7/5/2024,56,Indian,739.95,13.04,42,Cash,2.7,Delivered,Medium,No,50+
350,9/29/2024,44,Indian,561.98,2.15,25,Cash,4.2,Delivered,Fast,No,36-50
351,9/10/2024,51,Indian,1014.32,1.08,24,Card,4.6,Cancelled,Fast,Yes,50+
352,6/1/2024,35,Bakery,1104.96,14.58,78,Card,3.0,Cancelled,Slow,Yes,26-35
353,7/25/2024,62,Indian,1007.64,13.82,72,Card,3.6,Delivered,Slow,Yes,50+
354,4/18/2024,65,Fast Food,576.26,8.65,61,UPI,3.9,Delayed,Slow,No,50+
355,6/16/2024,29,Cafe,704.81,10.58,44,Cash,3.5,Delayed,Medium,No,26-35
356,6/11/2024,18,Bakery,908.21,3.96,32,Card,3.0,Delivered,Medium,Yes,18-25
357,3/14/2024,58,Cafe,567.46,1.96,49,Cash,3.6,Delivered,Medium,No,50+
358,8/31/2024,31,Chinese,1035.05,1.65,66,Cash,2.7,Delivered,Slow,Yes,26-35
359,12/29/2024,54,Chinese,1087.98,5.00,75,Card,4.7,Cancelled,Slow,Yes,50+
360,10/29/2024,43,Cafe,200.00,1.70,40,Wallet,4.4,Cancelled,Medium,No,36-50
361,2/28/2024,33,Fast Food,1042.18,2.22,79,Wallet,4.7,Delayed,Slow,Yes,26-35
362,3/17/2024,58,Bakery,346.25,2.09,24,UPI,3.9,Delayed,Fast,No,50+
363,2/27/2024,22,Fast Food,1100.92,3.24,23,Wallet,3.0,Cancelled,Fast,Yes,18-25
364,2/12/2024,18,Chinese,791.59,8.57,70,Wallet,3.9,Cancelled,Slow,No,18-25
365,4/2/2024,37,Fast Food,189.66,13.70,30,Card,3.8,Delayed,Medium,No,36-50
366,9/12/2024,51,Cafe,1141.92,11.80,23,Cash,3.1,Delayed,Fast,Yes,50+
367,10/25/2024,41,Italian,552.56,6.65,42,Card,3.1,Cancelled,Medium,No,36-50
368,3/13/2024,31,Bakery,152.67,5.21,27,Wallet,5.0,Delivered,Fast,No,26-35
369,6/18/2024,23,Indian,825.56,6.36,70,Wallet,4.1,Delivered,Slow,Yes,18-25
370,5/28/2024,60,Indian,379.93,4.05,44,Card,4.7,Delivered,Medium,No,50+
371,6/8/2024,59,Fast Food,773.43,14.19,40,Cash,4.1,Delayed,Medium,No,50+
372,9/8/2024,65,Indian,740.75,2.05,37,Wallet,2.5,Cancelled,Medium,No,50+
373,3/5/2024,57,Italian,1142.61,1.43,51,Cash,4.1,Cancelled,Medium,Yes,50+
374,6/16/2024,36,Indian,290.15,5.73,55,Wallet,4.2,Delayed,Medium,No,36-50
375,5/23/2024,28,Cafe,303.62,12.61,17,UPI,4.6,Delayed,Fast,No,26-35
376,8/19/2024,64,Cafe,1061.82,12.14,55,Card,4.7,Delivered,Medium,Yes,50+
377,10/23/2024,19,Fast Food,499.04,8.55,21,Card,3.4,Delayed,Fast,No,18-25
378,7/14/2024,30,Cafe,210.87,7.89,78,Wallet,2.5,Delayed,Slow,No,26-35
379,11/23/2024,60,Fast Food,1047.44,5.35,67,UPI,3.9,Delivered,Slow,Yes,50+
380,10/14/2024,51,Italian,765.17,8.74,36,Card,2.7,Delivered,Medium,No,50+
381,4/13/2024,21,Italian,918.55,11.49,41,Wallet,2.8,Delivered,Medium,Yes,18-25
382,6/3/2024,26,Bakery,183.39,10.41,66,Wallet,2.6,Delayed,Slow,No,26-35
383,4/9/2024,20,Indian,306.28,7.66,74,Wallet,3.3,Delayed,Slow,No,18-25
384,11/26/2024,30,Chinese,400.90,7.98,48,Wallet,4.1,Delayed,Medium,No,26-35
385,4/3/2024,48,Bakery,295.40,12.15,43,Card,3.4,Delayed,Medium,No,36-50
386,12/17/2024,33,Bakery,1054.44,6.63,18,Cash,3.8,Cancelled,Fast,Yes,26-35
387,6/9/2024,52,Chinese,1153.50,2.66,36,UPI,4.6,Delayed,Medium,Yes,50+
388,7/30/2024,23,Cafe,1169.87,13.93,50,Wallet,4.2,Delivered,Medium,Yes,18-25
389,6/16/2024,64,Chinese,264.87,12.85,86,Wallet,3.4,Cancelled,Slow,No,50+
390,11/27/2024,57,Bakery,629.86,0.74,22,UPI,3.0,Delayed,Fast,No,50+
391,9/30/2024,34,Indian,380.00,12.39,34,Cash,2.6,Delivered,Medium,No,26-35
392,12/8/2024,26,Chinese,477.49,14.03,73,Wallet,5.0,Delivered,Slow,No,26-35
393,1/15/2024,48,Cafe,555.08,8.35,18,Wallet,3.2,Delayed,Fast,No,36-50
394,8/27/2024,21,Bakery,1181.07,5.76,85,UPI,4.1,Delayed,Slow,Yes,18-25
395,12/7/2024,18,Cafe,965.75,1.93,38,Card,4.7,Delayed,Medium,Yes,18-25
396,11/9/2024,22,Bakery,556.83,3.52,88,UPI,3.8,Delayed,Slow,No,18-25
397,2/21/2024,62,Bakery,323.34,4.04,60,Wallet,4.9,Cancelled,Slow,No,50+
398,2/22/2024,63,Bakery,903.19,10.77,53,Cash,4.5,Delivered,Medium,Yes,50+
399,1/12/2024,49,Italian,286.89,9.85,16,Card,3.5,Cancelled,Fast,No,36-50
400,2/27/2024,36,Chinese,1092.96,4.15,17,Wallet,4.6,Delayed,Fast,Yes,36-50
401,6/2/2024,20,Italian,932.63,10.66,86,Cash,3.8,Delivered,Slow,Yes,18-25
402,4/22/2024,36,Cafe,179.54,2.74,49,Cash,2.9,Delayed,Medium,No,36-50
403,7/14/2024,45,Chinese,1079.88,3.17,19,Wallet,4.9,Cancelled,Fast,Yes,36-50
404,4/16/2024,38,Indian,193.86,1.75,58,Cash,3.7,Cancelled,Medium,No,36-50
405,10/30/2024,29,Bakery,303.82,8.43,81,Wallet,3.4,Cancelled,Slow,No,26-35
406,12/9/2024,50,Cafe,1094.51,5.94,89,UPI,4.0,Delayed,Slow,Yes,36-50
407,11/24/2024,44,Indian,825.16,10.38,25,UPI,4.1,Delivered,Fast,Yes,36-50
408,6/18/2024,40,Chinese,588.74,8.52,45,Card,4.8,Cancelled,Medium,No,36-50
409,6/8/2024,61,Indian,621.00,7.79,47,UPI,4.6,Delayed,Medium,No,50+
410,7/9/2024,64,Cafe,401.64,8.86,33,Cash,5.0,Delivered,Medium,No,50+
411,6/10/2024,40,Indian,730.83,11.95,72,Card,3.6,Delivered,Slow,No,36-50
412,12/3/2024,36,Indian,545.83,10.55,35,Cash,4.6,Delivered,Medium,No,36-50
413,9/29/2024,39,Fast Food,261.99,2.09,43,Wallet,4.6,Delayed,Medium,No,36-50
414,7/12/2024,54,Bakery,533.90,4.90,53,Cash,3.2,Delivered,Medium,No,50+
415,12/23/2024,61,Bakery,628.37,6.11,62,UPI,3.3,Delayed,Slow,No,50+
416,8/13/2024,60,Italian,644.47,1.81,51,Cash,2.7,Delivered,Medium,No,50+
417,6/30/2024,19,Cafe,895.01,5.20,52,Cash,4.1,Delivered,Medium,Yes,18-25
418,7/1/2024,60,Fast Food,987.66,7.26,45,Wallet,5.0,Delivered,Medium,Yes,50+
419,3/21/2024,41,Indian,455.89,14.16,44,Cash,4.8,Delivered,Medium,No,36-50
420,6/3/2024,51,Indian,1030.95,9.57,31,Cash,2.7,Delivered,Medium,Yes,50+
421,8/9/2024,48,Bakery,1030.81,5.37,36,Card,4.7,Cancelled,Medium,Yes,36-50
422,8/31/2024,30,Italian,193.77,8.97,42,UPI,4.2,Cancelled,Medium,No,26-35
423,11/27/2024,61,Chinese,593.57,3.55,47,Card,5.0,Delivered,Medium,No,50+
424,3/16/2024,44,Indian,486.67,8.73,64,Cash,3.9,Delivered,Slow,No,36-50
425,4/8/2024,20,Bakery,604.62,8.66,86,Wallet,5.0,Delivered,Slow,No,18-25
426,2/14/2024,55,Bakery,439.39,12.87,60,Card,3.4,Cancelled,Slow,No,50+
427,1/6/2024,23,Bakery,173.37,11.43,88,Card,3.9,Cancelled,Slow,No,18-25
428,9/10/2024,59,Italian,266.66,8.05,20,UPI,2.6,Delayed,Fast,No,50+
429,2/16/2024,26,Bakery,531.25,3.42,69,UPI,2.7,Delivered,Slow,No,26-35
430,10/20/2024,41,Italian,296.73,2.74,40,Wallet,2.6,Cancelled,Medium,No,36-50
431,7/6/2024,38,Fast Food,233.93,3.81,72,Card,4.3,Delivered,Slow,No,36-50
432,1/25/2024,64,Italian,488.89,7.55,42,Wallet,4.0,Delivered,Medium,No,50+
433,6/14/2024,33,Italian,1131.55,9.11,86,Card,3.8,Delayed,Slow,Yes,26-35
434,8/23/2024,63,Fast Food,162.49,6.14,47,UPI,3.0,Delayed,Medium,No,50+
435,7/29/2024,58,Bakery,1014.28,6.41,59,Wallet,4.4,Delivered,Medium,Yes,50+
436,2/13/2024,40,Fast Food,1180.39,3.99,53,Cash,4.8,Cancelled,Medium,Yes,36-50
437,2/16/2024,51,Chinese,639.96,13.64,51,Wallet,3.9,Delayed,Medium,No,50+
438,10/1/2024,18,Bakery,1010.07,2.16,43,Cash,3.3,Delayed,Medium,Yes,18-25
439,1/14/2024,48,Indian,1117.87,10.50,72,Card,4.1,Delivered,Slow,Yes,36-50
440,5/17/2024,18,Bakery,320.09,10.94,62,UPI,4.5,Delivered,Slow,No,18-25
441,11/16/2024,21,Indian,226.31,7.49,43,Wallet,3.1,Delivered,Medium,No,18-25
442,2/1/2024,38,Italian,1185.89,0.91,36,Wallet,4.7,Delivered,Medium,Yes,36-50
443,9/26/2024,56,Bakery,938.98,11.95,25,Wallet,2.7,Cancelled,Fast,Yes,50+
444,6/22/2024,30,Bakery,984.23,11.33,34,Cash,4.7,Cancelled,Medium,Yes,26-35
445,8/18/2024,22,Fast Food,221.98,6.53,16,Card,2.6,Cancelled,Fast,No,18-25
446,9/7/2024,55,Indian,188.60,4.95,50,Wallet,3.1,Delayed,Medium,No,50+
447,10/16/2024,37,Chinese,534.03,14.08,59,Cash,2.8,Delivered,Medium,No,36-50
448,1/21/2024,48,Chinese,543.43,11.59,21,Wallet,4.1,Delivered,Fast,No,36-50
449,12/11/2024,27,Cafe,875.00,6.53,55,Wallet,3.3,Delayed,Medium,Yes,26-35
450,4/18/2024,21,Chinese,538.04,1.70,36,UPI,4.6,Delivered,Medium,No,18-25
451,5/30/2024,29,Indian,321.55,0.90,74,UPI,3.9,Delayed,Slow,No,26-35
452,11/26/2024,20,Cafe,632.98,6.33,17,Cash,3.5,Delivered,Fast,No,18-25
453,4/9/2024,64,Cafe,1149.61,3.64,82,Card,3.5,Cancelled,Slow,Yes,50+
454,8/29/2024,30,Italian,558.06,5.85,70,Card,2.6,Delayed,Slow,No,26-35
455,11/1/2024,61,Bakery,392.88,6.45,72,Cash,3.0,Delivered,Slow,No,50+
456,3/20/2024,44,Bakery,1079.40,5.15,32,UPI,5.0,Cancelled,Medium,Yes,36-50
457,10/8/2024,52,Chinese,427.24,8.23,66,Wallet,3.1,Delivered,Slow,No,50+
458,6/16/2024,40,Fast Food,1122.34,6.08,24,UPI,3.0,Delivered,Fast,Yes,36-50
459,5/10/2024,34,Chinese,623.97,3.01,41,Card,4.2,Delayed,Medium,No,26-35
460,7/16/2024,61,Indian,577.36,12.03,30,Card,3.1,Delivered,Medium,No,50+
461,3/8/2024,24,Fast Food,898.45,8.48,48,Card,4.4,Delivered,Medium,Yes,18-25
462,10/11/2024,41,Cafe,879.19,2.24,82,Card,3.0,Delivered,Slow,Yes,36-50
463,7/22/2024,50,Bakery,1048.48,7.16,57,Card,3.3,Cancelled,Medium,Yes,36-50
464,9/16/2024,45,Indian,1069.50,1.51,72,UPI,3.2,Cancelled,Slow,Yes,36-50
465,5/28/2024,44,Indian,1039.58,5.21,64,UPI,4.4,Cancelled,Slow,Yes,36-50
466,1/13/2024,40,Cafe,397.01,10.29,47,Cash,3.3,Delivered,Medium,No,36-50
467,9/28/2024,22,Cafe,942.97,7.97,84,Cash,4.0,Delivered,Slow,Yes,18-25
468,10/24/2024,23,Cafe,187.46,13.80,57,Wallet,3.9,Delayed,Medium,No,18-25
469,6/30/2024,54,Bakery,275.86,3.54,62,UPI,2.6,Delivered,Slow,No,50+
470,6/27/2024,55,Cafe,699.02,3.16,57,UPI,3.8,Cancelled,Medium,No,50+
471,7/17/2024,20,Cafe,226.02,10.85,21,Cash,2.6,Cancelled,Fast,No,18-25
472,4/3/2024,33,Indian,225.19,12.67,58,Cash,4.0,Cancelled,Medium,No,26-35
473,1/6/2024,33,Chinese,318.48,1.16,79,Wallet,4.7,Cancelled,Slow,No,26-35
474,8/23/2024,59,Cafe,494.62,1.99,26,Cash,2.7,Delayed,Fast,No,50+
475,9/26/2024,31,Cafe,743.35,7.73,81,Card,3.9,Delivered,Slow,No,26-35
476,6/28/2024,38,Cafe,531.47,14.39,49,Card,3.4,Delivered,Medium,No,36-50
477,9/23/2024,44,Chinese,263.20,11.09,65,Cash,2.5,Delayed,Slow,No,36-50
478,9/12/2024,34,Fast Food,947.92,14.09,73,Wallet,2.6,Delivered,Slow,Yes,26-35
479,5/20/2024,40,Chinese,1054.39,3.47,40,UPI,3.2,Delayed,Medium,Yes,36-50
480,2/28/2024,27,Indian,443.98,14.09,22,Cash,3.8,Delayed,Fast,No,26-35
481,5/21/2024,62,Bakery,556.44,14.06,52,Card,4.6,Delayed,Medium,No,50+
482,12/16/2024,20,Italian,658.85,1.96,23,Card,4.2,Cancelled,Fast,No,18-25
483,5/17/2024,53,Italian,354.88,8.53,28,UPI,4.4,Cancelled,Fast,No,50+
484,10/24/2024,24,Chinese,848.45,3.92,85,Wallet,2.6,Delayed,Slow,Yes,18-25
485,6/26/2024,44,Indian,1031.65,7.18,78,UPI,3.5,Cancelled,Slow,Yes,36-50
486,4/3/2024,18,Indian,549.78,3.48,62,Card,3.6,Delayed,Slow,No,18-25
487,4/5/2024,33,Cafe,341.26,8.93,83,Cash,4.2,Delayed,Slow,No,26-35
488,12/25/2024,49,Cafe,411.82,12.27,21,UPI,3.0,Delivered,Fast,No,36-50
489,8/26/2024,46,Cafe,868.16,6.38,42,Cash,3.4,Cancelled,Medium,Yes,36-50
490,10/26/2024,56,Chinese,345.29,5.83,37,Card,2.6,Delayed,Medium,No,50+
491,5/19/2024,57,Fast Food,797.02,6.43,86,Wallet,2.8,Delivered,Slow,No,50+
492,6/27/2024,27,Chinese,854.80,6.04,89,Cash,2.8,Delivered,Slow,Yes,26-35
493,10/12/2024,56,Bakery,674.23,9.73,80,UPI,4.2,Delivered,Slow,No,50+
494,7/5/2024,56,Chinese,273.53,7.84,51,UPI,2.9,Delivered,Medium,No,50+
495,1/10/2024,37,Indian,262.19,7.18,63,Card,4.3,Delayed,Slow,No,36-50
496,12/7/2024,27,Fast Food,348.99,12.00,36,UPI,3.6,Cancelled,Medium,No,26-35
497,6/6/2024,63,Italian,643.30,13.14,39,Cash,4.2,Delivered,Medium,No,50+
498,9/11/2024,59,Fast Food,933.59,14.99,30,Card,4.1,Delivered,Medium,Yes,50+
499,12/18/2024,25,Cafe,707.88,6.38,72,Wallet,2.5,Delivered,Slow,No,18-25
500,10/1/2024,41,Bakery,982.94,9.41,63,Wallet,4.6,Delayed,Slow,Yes,36-50
501,12/22/2024,63,Fast Food,1004.82,7.47,62,Wallet,4.5,Delivered,Slow,Yes,50+
502,1/22/2024,56,Fast Food,822.27,10.19,67,Card,3.2,Delivered,Slow,Yes,50+
503,4/1/2024,28,Bakery,737.54,0.71,74,Card,4.6,Delayed,Slow,No,26-35
504,8/24/2024,25,Fast Food,632.86,7.77,87,Wallet,4.9,Delivered,Slow,No,18-25
505,10/23/2024,49,Cafe,1045.70,14.39,69,Wallet,2.6,Delivered,Slow,Yes,36-50
506,3/5/2024,37,Bakery,755.87,14.47,62,Cash,4.5,Delivered,Slow,No,36-50
507,8/6/2024,27,Italian,468.77,6.28,86,Wallet,3.5,Delivered,Slow,No,26-35
508,5/17/2024,49,Fast Food,664.71,14.79,65,UPI,3.2,Delayed,Slow,No,36-50
509,11/13/2024,63,Chinese,580.24,5.73,69,Card,3.7,Cancelled,Slow,No,50+
510,7/22/2024,51,Italian,1005.11,14.11,25,Card,4.9,Delivered,Fast,Yes,50+
511,2/15/2024,44,Indian,565.08,11.27,86,Card,4.6,Delayed,Slow,No,36-50
512,7/4/2024,61,Italian,477.98,9.80,38,Card,2.6,Delivered,Medium,No,50+
513,1/12/2024,55,Italian,228.56,13.32,30,Card,4.8,Cancelled,Medium,No,50+
514,12/14/2024,42,Italian,448.49,6.86,50,UPI,3.7,Delayed,Medium,No,36-50
515,7/22/2024,40,Chinese,843.69,7.34,65,UPI,3.4,Delayed,Slow,Yes,36-50
516,10/24/2024,21,Chinese,1150.64,2.46,78,UPI,4.8,Delayed,Slow,Yes,18-25
517,4/7/2024,53,Italian,473.79,13.75,62,Cash,3.7,Delayed,Slow,No,50+
518,10/27/2024,35,Chinese,1016.14,6.98,45,Card,5.0,Delivered,Medium,Yes,26-35
519,7/23/2024,40,Cafe,365.02,9.69,80,Wallet,3.2,Delayed,Slow,No,36-50
520,6/4/2024,59,Chinese,401.86,10.25,27,Cash,4.1,Cancelled,Fast,No,50+
521,7/31/2024,44,Bakery,498.55,9.60,28,Wallet,4.8,Delayed,Fast,No,36-50
522,7/25/2024,63,Bakery,347.51,14.96,38,Cash,2.5,Cancelled,Medium,No,50+
523,11/2/2024,20,Chinese,245.32,0.79,22,Card,5.0,Cancelled,Fast,No,18-25
524,11/7/2024,60,Indian,982.19,7.11,24,Card,2.6,Delivered,Fast,Yes,50+
525,6/17/2024,59,Cafe,1074.12,8.21,53,Cash,4.9,Delayed,Medium,Yes,50+
526,2/7/2024,40,Cafe,1142.50,8.28,69,Card,4.4,Delivered,Slow,Yes,36-50
527,1/16/2024,39,Cafe,182.52,13.30,28,UPI,4.8,Delivered,Fast,No,36-50
528,6/9/2024,56,Cafe,229.19,3.05,54,Card,4.8,Delivered,Medium,No,50+
529,6/20/2024,26,Cafe,179.32,2.84,61,UPI,2.5,Delayed,Slow,No,26-35
530,8/24/2024,27,Fast Food,1168.56,2.06,63,Card,3.1,Delayed,Slow,Yes,26-35
531,11/10/2024,44,Italian,309.39,2.85,46,Cash,2.9,Delayed,Medium,No,36-50
532,7/11/2024,50,Italian,1066.11,11.41,68,UPI,3.8,Delivered,Slow,Yes,36-50
533,11/1/2024,30,Chinese,621.15,6.62,61,Card,4.2,Delayed,Slow,No,26-35
534,1/25/2024,33,Indian,947.71,11.30,53,Wallet,3.4,Delivered,Medium,Yes,26-35
535,11/25/2024,26,Bakery,322.72,6.28,65,Wallet,4.3,Delivered,Slow,No,26-35
536,8/20/2024,18,Bakery,1020.42,9.95,84,Card,3.9,Delivered,Slow,Yes,18-25
537,5/23/2024,25,Fast Food,184.24,7.34,84,Cash,4.6,Delayed,Slow,No,18-25
538,2/16/2024,65,Chinese,595.58,1.15,69,Card,2.5,Cancelled,Slow,No,50+
539,9/27/2024,54,Fast Food,1069.84,0.51,31,Card,4.4,Delayed,Medium,Yes,50+
540,9/10/2024,51,Fast Food,469.56,1.20,28,UPI,4.9,Cancelled,Fast,No,50+
541,11/14/2024,65,Cafe,352.73,6.59,75,Wallet,3.4,Delayed,Slow,No,50+
542,2/22/2024,31,Chinese,1044.00,8.66,41,UPI,4.2,Delayed,Medium,Yes,26-35
543,12/27/2024,27,Fast Food,344.33,14.53,25,Card,4.4,Delayed,Fast,No,26-35
544,6/26/2024,22,Italian,982.47,7.58,61,Cash,3.4,Delayed,Slow,Yes,18-25
545,4/26/2024,41,Cafe,269.41,6.56,40,Card,3.7,Delivered,Medium,No,36-50
546,6/21/2024,46,Cafe,999.54,2.61,69,Cash,4.7,Cancelled,Slow,Yes,36-50
547,9/6/2024,25,Fast Food,410.67,3.14,57,Cash,3.3,Cancelled,Medium,No,18-25
548,8/3/2024,37,Indian,1100.25,2.22,61,Cash,4.2,Delivered,Slow,Yes,36-50
549,12/27/2024,65,Italian,780.33,2.84,15,Card,4.7,Delivered,Fast,No,50+
550,3/21/2024,45,Fast Food,334.52,6.23,76,Card,4.8,Delayed,Slow,No,36-50
551,10/2/2024,38,Bakery,385.48,8.36,76,Cash,4.6,Delivered,Slow,No,36-50
552,8/29/2024,59,Indian,967.38,1.73,15,UPI,4.3,Cancelled,Fast,Yes,50+
553,5/29/2024,53,Italian,770.01,14.03,76,UPI,3.9,Cancelled,Slow,No,50+
554,11/8/2024,22,Italian,324.50,10.59,22,UPI,2.9,Delayed,Fast,No,18-25
555,8/10/2024,40,Italian,581.46,7.56,48,UPI,3.9,Delayed,Medium,No,36-50
556,9/11/2024,48,Chinese,796.41,12.93,90,Card,4.7,Delivered,Slow,No,36-50
557,6/12/2024,50,Chinese,1051.18,14.34,32,UPI,3.0,Delivered,Medium,Yes,36-50
558,8/8/2024,24,Indian,205.96,3.52,37,Cash,4.1,Delayed,Medium,No,18-25
